RefSeq	Chr	Strand	Start	End	Symbol
GRMZM2G062377_T01	1	-	290179730	290182735	GRMZM2G062377
GRMZM2G062390_T01	10	-	128015994	128034751	GRMZM2G062390
GRMZM2G062391_T01	1	+	56217969	56223418	GRMZM2G062391
GRMZM2G062394_T01	1	+	290174530	290179401	GRMZM2G062394
GRMZM2G062396_T01	2	+	3561474	3563418	GRMZM2G062396
GRMZM2G062412_T01	2	-	27511952	27518721	GRMZM2G062412
GRMZM2G062416_T03	2	+	175621861	175626778	GRMZM2G062416
GRMZM2G062420_T01	2	+	3546163	3552438	GRMZM2G062420
GRMZM2G062421_T01	2	+	74291070	74291555	GRMZM2G062421
GRMZM2G062424_T01	5	-	217006261	217007010	GRMZM2G062424
GRMZM2G062425_T01	1	+	56225496	56227995	GRMZM2G062425
GRMZM2G062429_T01	3	+	190841467	190848065	GRMZM2G062429
GRMZM2G062452_T01	6	-	147879622	147882451	GRMZM2G062452
GRMZM2G062453_T02	7	+	34027302	34032122	GRMZM2G062453
GRMZM2G062455_T01	9	+	79439861	79445281	GRMZM2G062455
GRMZM2G062458_T01	1	+	91197479	91198301	GRMZM2G062458
GRMZM2G062470_T01	5	+	20154886	20156589	GRMZM2G062470
GRMZM2G062471_T01	2	-	23198143	23201321	GRMZM2G062471
GRMZM2G062476_T01	4	+	37377549	37384432	GRMZM2G062476
GRMZM2G062481_T01	6	-	142675236	142678942	GRMZM2G062481
GRMZM2G062488_T01	2	+	38072839	38076151	GRMZM2G062488
GRMZM2G062495_T01	6	-	141819967	141822134	GRMZM2G062495
GRMZM2G062499_T01	5	-	161231807	161235981	GRMZM2G062499
GRMZM2G062504_T01	2	-	58528219	58529607	GRMZM2G062504
GRMZM2G062524_T01	3	+	151087027	151096088	GRMZM2G062524
GRMZM2G062527_T01	6	-	142667075	142668318	GRMZM2G062527
GRMZM2G062531_T01	3	-	101750340	101752385	GRMZM2G062531
GRMZM2G062541_T01	10	+	87704025	87706060	GRMZM2G062541
GRMZM2G062544_T02	2	-	58551635	58553364	GRMZM2G062544
GRMZM2G062552_T02	5	+	76460783	76463384	GRMZM2G062552
GRMZM2G062554_T01	2	+	23193540	23199004	GRMZM2G062554
GRMZM2G062555_T01	8	-	119542660	119544845	GRMZM2G062555
GRMZM2G062559_T01	2	-	45100267	45102857	GRMZM2G062559
GRMZM2G062565_T01	9	-	26292466	26292965	GRMZM2G062565
GRMZM2G062574_T01	2	-	58553790	58563203	GRMZM2G062574
GRMZM2G062576_T01	3	+	14693147	14696532	GRMZM2G062576
GRMZM2G062577_T01	6	+	147882744	147886357	GRMZM2G062577
GRMZM2G062585_T01	10	-	49125411	49127783	GRMZM2G062585
GRMZM2G062587_T01	3	-	143888526	143891710	GRMZM2G062587
GRMZM2G062591_T01	4	-	37353724	37357664	GRMZM2G062591
GRMZM2G062600_T01	4	-	235365037	235366239	GRMZM2G062600
GRMZM2G062613_T01	3	+	94000019	94003415	GRMZM2G062613
GRMZM2G062618_T02	9	-	47881624	47882849	GRMZM2G062618
GRMZM2G062632_T01	6	-	166135171	166136950	GRMZM2G062632
GRMZM2G062635_T01	1	-	10040197	10041399	GRMZM2G062635
GRMZM2G062638_T01	6	-	73336923	73366097	GRMZM2G062638
GRMZM2G062641_T01	3	+	228457223	228461097	GRMZM2G062641
GRMZM2G062650_T02	3	-	31805310	31807331	GRMZM2G062650
GRMZM2G062651_T01	7	-	165621650	165626072	GRMZM2G062651
GRMZM2G062654_T01	6	+	137897029	137902277	GRMZM2G062654
GRMZM2G062657_T01	6	-	142637424	142646491	GRMZM2G062657
GRMZM2G062673_T01	2	-	34358962	34360177	GRMZM2G062673
GRMZM2G062683_T01	4	+	235374120	235381738	GRMZM2G062683
GRMZM2G062706_T01	8	+	131668367	131669742	GRMZM2G062706
GRMZM2G062711_T01	4	-	55947181	55947871	GRMZM2G062711
GRMZM2G062716_T01	4	-	235413188	235414266	GRMZM2G062716
GRMZM2G062718_T01	3	-	228461530	228463306	GRMZM2G062718
GRMZM2G062724_T01	1	+	10027910	10032255	GRMZM2G062724
GRMZM2G062738_T01	6	-	166141771	166146276	GRMZM2G062738
GRMZM2G062752_T01	7	-	111830290	111831787	GRMZM2G062752
GRMZM2G062761_T01	6	+	166147895	166153617	GRMZM2G062761
GRMZM2G062772_T01	4	-	201540261	201543535	GRMZM2G062772
GRMZM2G062777_T01	1	-	158345089	158351619	GRMZM2G062777
GRMZM2G062788_T01	1	+	158329235	158340592	GRMZM2G062788
GRMZM2G062811_T01	10	+	68827213	68828425	GRMZM2G062811
GRMZM2G062826_T01	8	-	28291469	28295444	GRMZM2G062826
GRMZM2G062841_T01	1	-	9984328	9987526	GRMZM2G062841
GRMZM2G062844_T01	10	+	147430312	147433148	GRMZM2G062844
GRMZM2G062848_T03	5	-	167815858	167831673	GRMZM2G062848
GRMZM2G062854_T01	6	-	160977894	160984966	GRMZM2G062854
GRMZM2G062885_T01	5	+	79894402	79898446	GRMZM2G062885
GRMZM2G062910_T01	7	+	149471797	149473953	GRMZM2G062910
GRMZM2G062911_T01	7	+	8854738	8860657	GRMZM2G062911
GRMZM2G062914_T01	5	-	79898948	79904417	GRMZM2G062914
GRMZM2G062933_T01	1	-	9950627	9953202	GRMZM2G062933
GRMZM2G062944_T01	1	-	113011442	113012754	GRMZM2G062944
GRMZM2G062946_T01	1	-	8735651	8737767	GRMZM2G062946
GRMZM2G062953_T02	8	+	28295633	28305113	GRMZM2G062953
GRMZM2G062974_T01	8	+	88320182	88321587	GRMZM2G062974
GRMZM2G062996_T02	1	+	69407932	69410069	GRMZM2G062996
GRMZM2G063001_T01	3	+	228814612	228817653	GRMZM2G063001
GRMZM2G063024_T01	1	-	121806434	121808447	GRMZM2G063024
GRMZM2G063025_T01	8	-	73249724	73256257	GRMZM2G063025
GRMZM2G063042_T01	10	+	100447882	100449683	GRMZM2G063042
GRMZM2G063048_T01	1	-	59865303	59866740	GRMZM2G063048
GRMZM2G063055_T01	1	-	62229258	62230399	GRMZM2G063055
GRMZM2G063060_T01	9	-	152900114	152904836	GRMZM2G063060
GRMZM2G063069_T01	8	-	73244853	73248581	GRMZM2G063069
GRMZM2G063082_T01	1	-	276652133	276653252	GRMZM2G063082
GRMZM2G063126_T01	8	-	166395549	166396269	GRMZM2G063126
GRMZM2G063133_T01	1	+	262568856	262571485	GRMZM2G063133
GRMZM2G063139_T01	9	+	96140982	96142431	GRMZM2G063139
GRMZM2G063144_T01	8	-	74199845	74207105	GRMZM2G063144
GRMZM2G063151_T01	9	-	140000851	140005166	GRMZM2G063151
GRMZM2G063156_T01	3	-	40446778	40447688	GRMZM2G063156
GRMZM2G063162_T01	5	-	139395265	139403105	GRMZM2G063162
GRMZM2G063163_T01	2	-	37396371	37407432	GRMZM2G063163
GRMZM2G063184_T01	6	-	123889129	123889928	GRMZM2G063184
GRMZM2G063188_T01	4	+	68262664	68273317	GRMZM2G063188
GRMZM2G063192_T01	4	+	159201601	159204082	GRMZM2G063192
GRMZM2G063203_T01	4	+	149923553	149927268	GRMZM2G063203
GRMZM2G063216_T01	4	-	184812977	184816591	GRMZM2G063216
GRMZM2G063220_T01	4	+	167068632	167070463	GRMZM2G063220
GRMZM2G063223_T01	8	-	1145850	1147685	GRMZM2G063223
GRMZM2G063238_T01	2	+	205088513	205092227	GRMZM2G063238
GRMZM2G063244_T01	8	+	1141429	1145642	GRMZM2G063244
GRMZM2G063253_T01	6	+	123912461	123916871	GRMZM2G063253
GRMZM2G063256_T01	4	+	167067822	167068365	GRMZM2G063256
GRMZM2G063258_T01	7	-	21283000	21287121	GRMZM2G063258
GRMZM2G063262_T01	2	+	37392379	37396904	GRMZM2G063262
GRMZM2G063263_T01	2	-	205085182	205087915	GRMZM2G063263
GRMZM2G063271_T01	2	+	124801543	124802336	GRMZM2G063271
GRMZM2G063276_T01	4	+	167063263	167064549	GRMZM2G063276
GRMZM2G063279_T01	3	+	90432740	90438649	GRMZM2G063279
GRMZM2G063287_T01	1	-	14449174	14450545	GRMZM2G063287
GRMZM2G063291_T01	1	+	262602188	262603474	GRMZM2G063291
GRMZM2G063298_T01	1	-	262606826	262609705	GRMZM2G063298
GRMZM2G063306_T02	3	-	112059630	112065432	GRMZM2G063306
GRMZM2G063309_T01	2	-	205080251	205080600	GRMZM2G063309
GRMZM2G063316_T01	4	+	167002540	167008338	GRMZM2G063316
GRMZM2G063322_T01	10	-	80157895	80168911	GRMZM2G063322
GRMZM2G063328_T01	2	-	4355548	4372250	GRMZM2G063328
GRMZM2G063340_T01	7	-	21287557	21290256	GRMZM2G063340
GRMZM2G063342_T01	9	-	152918381	152920269	GRMZM2G063342
GRMZM2G063355_T01	5	-	11738166	11740011	GRMZM2G063355
GRMZM2G063363_T01	10	-	82728826	82734975	GRMZM2G063363
GRMZM2G063369_T01	9	+	146269127	146279954	GRMZM2G063369
GRMZM2G063375_T01	10	-	96632063	96633476	GRMZM2G063375
GRMZM2G063387_T01	9	+	152941251	152946177	GRMZM2G063387
GRMZM2G063390_T01	5	+	67074051	67076424	GRMZM2G063390
GRMZM2G063392_T02	6	-	69362313	69366937	GRMZM2G063392
GRMZM2G063394_T01	10	-	12749436	12759810	GRMZM2G063394
GRMZM2G063420_T01	7	-	160360935	160363557	GRMZM2G063420
GRMZM2G063426_T01	4	+	166995241	166996331	GRMZM2G063426
GRMZM2G063431_T01	8	-	146158330	146159609	GRMZM2G063431
GRMZM2G063435_T01	9	+	152946827	152948794	GRMZM2G063435
GRMZM2G063438_T01	9	-	2058850	2060648	GRMZM2G063438
GRMZM2G063452_T01	5	-	85896080	85896580	GRMZM2G063452
GRMZM2G063462_T01	6	+	74067218	74070975	GRMZM2G063462
GRMZM2G063464_T01	4	+	166956372	166958347	GRMZM2G063464
GRMZM2G063468_T01	4	-	25002743	25004163	GRMZM2G063468
GRMZM2G063473_T01	4	-	166951519	166955204	GRMZM2G063473
GRMZM2G063478_T01	10	-	89941066	89946890	GRMZM2G063478
GRMZM2G063492_T01	10	-	89990822	89998429	GRMZM2G063492
GRMZM2G063498_T01	1	+	64546535	64550629	GRMZM2G063498
GRMZM2G063503_T02	1	+	262451661	262454009	GRMZM2G063503
GRMZM2G063511_T01	8	+	80680451	80685171	GRMZM2G063511
GRMZM2G063517_T01	7	+	129470808	129483778	GRMZM2G063517
GRMZM2G063519_T01	2	+	7043785	7046368	GRMZM2G063519
GRMZM2G063522_T01	5	-	43445602	43449974	GRMZM2G063522
GRMZM2G063533_T01	2	-	196480151	196484677	GRMZM2G063533
GRMZM2G063536_T01	8	-	108689438	108690609	GRMZM2G063536
GRMZM2G063544_T01	3	-	127717766	127720382	GRMZM2G063544
GRMZM2G063550_T01	9	-	17404370	17406567	GRMZM2G063550
GRMZM2G063561_T01	1	-	64544649	64545408	GRMZM2G063561
GRMZM2G063566_T01	10	-	69043415	69044763	GRMZM2G063566
GRMZM2G063575_T01	10	+	89999124	90001318	GRMZM2G063575
GRMZM2G063583_T01	8	+	140116726	140116921	GRMZM2G063583
GRMZM2G063592_T01	10	-	90002692	90014635	GRMZM2G063592
GRMZM2G063603_T01	9	-	150073316	150080434	GRMZM2G063603
GRMZM2G063617_T01	7	+	172752655	172754684	GRMZM2G063617
GRMZM2G063632_T01	5	-	22279973	22282078	GRMZM2G063632
GRMZM2G063643_T01	2	-	159467435	159472706	GRMZM2G063643
GRMZM2G063647_T01	2	-	186477160	186479620	GRMZM2G063647
GRMZM2G063657_T02	1	+	56285113	56292221	GRMZM2G063657
GRMZM2G063663_T01	1	+	279844447	279846260	GRMZM2G063663
GRMZM2G063672_T01	8	+	146150483	146153517	GRMZM2G063672
GRMZM2G063676_T01	8	-	89562419	89570381	GRMZM2G063676
GRMZM2G063679_T01	1	-	224584707	224588276	GRMZM2G063679
GRMZM2G063684_T01	8	+	146141453	146145394	GRMZM2G063684
GRMZM2G063688_T01	3	+	124200724	124209074	GRMZM2G063688
GRMZM2G063693_T01	9	+	999982	1003109	GRMZM2G063693
GRMZM2G063700_T01	4	-	232945221	232947736	GRMZM2G063700
GRMZM2G063717_T01	9	+	1020946	1026522	GRMZM2G063717
GRMZM2G063723_T01	2	+	187281497	187288153	GRMZM2G063723
GRMZM2G063729_T01	8	-	146135065	146138949	GRMZM2G063729
GRMZM2G063733_T01	1	+	36350189	36352269	GRMZM2G063733
GRMZM2G063737_T01	8	+	174087438	174092584	GRMZM2G063737
GRMZM2G063747_T01	2	+	187289766	187291264	GRMZM2G063747
GRMZM2G063754_T01	6	-	123931290	123934591	GRMZM2G063754
GRMZM2G063756_T01	4	+	3112924	3115501	GRMZM2G063756
GRMZM2G063759_T01	1	+	114809856	114811845	GRMZM2G063759
GRMZM2G063761_T01	2	+	187319454	187320316	GRMZM2G063761
GRMZM2G063765_T01	9	+	1028107	1031618	GRMZM2G063765
GRMZM2G063775_T01	2	+	187324106	187337546	GRMZM2G063775
GRMZM2G063792_T01	4	-	131279152	131282696	GRMZM2G063792
GRMZM2G063798_T01	1	+	224573648	224583174	GRMZM2G063798
GRMZM2G063806_T01	7	-	40127508	40134293	GRMZM2G063806
GRMZM2G063824_T01	1	+	132177476	132179215	GRMZM2G063824
GRMZM2G063827_T01	10	+	132261154	132264202	GRMZM2G063827
GRMZM2G063841_T01	8	+	71896625	71899453	GRMZM2G063841
GRMZM2G063850_T01	4	+	149195009	149201158	GRMZM2G063850
GRMZM2G063851_T01	5	+	123666785	123673423	GRMZM2G063851
GRMZM2G063864_T01	5	+	174455048	174458989	GRMZM2G063864
GRMZM2G063868_T01	2	-	199307779	199316619	GRMZM2G063868
GRMZM2G063875_T01	9	-	139772930	139775878	GRMZM2G063875
GRMZM2G063880_T01	8	-	71900054	71901434	GRMZM2G063880
GRMZM2G063882_T01	5	-	141470485	141474429	GRMZM2G063882
GRMZM2G063883_T01	1	-	206938259	206942889	GRMZM2G063883
GRMZM2G063896_T01	8	+	117349861	117351374	GRMZM2G063896
GRMZM2G063897_T04	5	-	68539384	68544298	GRMZM2G063897
GRMZM2G063899_T01	6	-	73060277	73063402	GRMZM2G063899
GRMZM2G063903_T01	5	-	88538380	88541651	GRMZM2G063903
GRMZM2G063909_T03	4	+	234339415	234350470	GRMZM2G063909
GRMZM2G063917_T01	4	+	143539450	143542437	GRMZM2G063917
GRMZM2G063924_T01	6	+	115652873	115656388	GRMZM2G063924
GRMZM2G063931_T01	9	-	154049727	154054642	GRMZM2G063931
GRMZM2G063942_T01	5	+	79567552	79574592	GRMZM2G063942
GRMZM2G063949_T01	3	-	132423359	132427549	GRMZM2G063949
GRMZM2G063961_T01	6	+	150654909	150660102	GRMZM2G063961
GRMZM2G063972_T01	10	+	134519916	134528489	GRMZM2G063972
GRMZM2G063975_T01	8	-	88186391	88187498	GRMZM2G063975
GRMZM2G063988_T01	8	+	88176715	88183253	GRMZM2G063988
GRMZM2G064001_T01	6	+	123949569	123953272	GRMZM2G064001
GRMZM2G064005_T01	9	-	154042002	154046575	GRMZM2G064005
GRMZM2G064008_T01	10	+	31461031	31461941	GRMZM2G064008
GRMZM2G064015_T01	3	-	132410798	132412650	GRMZM2G064015
GRMZM2G064023_T01	4	+	234360279	234367429	GRMZM2G064023
GRMZM2G064031_T02	3	+	227133987	227141739	GRMZM2G064031
GRMZM2G064042_T01	5	+	8555543	8557863	GRMZM2G064042
GRMZM2G064050_T01	6	-	87682523	87688624	GRMZM2G064050
GRMZM2G064083_T01	8	+	56731855	56732405	GRMZM2G064083
GRMZM2G064089_T01	5	-	8534945	8535797	GRMZM2G064089
GRMZM2G064091_T01	3	+	227172814	227175344	GRMZM2G064091
GRMZM2G064096_T01	6	-	123959993	123961169	GRMZM2G064096
GRMZM2G064106_T01	7	-	99563272	99566704	GRMZM2G064106
GRMZM2G064107_T01	3	+	157782389	157799784	GRMZM2G064107
GRMZM2G064111_T01	3	+	157800506	157802471	GRMZM2G064111
GRMZM2G064124_T01	2	-	25074248	25075390	GRMZM2G064124
GRMZM2G064133_T01	4	+	37257681	37260626	GRMZM2G064133
GRMZM2G064136_T01	5	-	159722271	159769511	GRMZM2G064136
GRMZM2G064139_T01	2	-	1045093	1048285	GRMZM2G064139
GRMZM2G064145_T01	4	-	117286974	117292108	GRMZM2G064145
GRMZM2G064159_T01	10	+	123831267	123835202	GRMZM2G064159
GRMZM2G064162_T01	2	-	53729582	53732530	GRMZM2G064162
GRMZM2G064163_T01	2	-	157843937	157848341	GRMZM2G064163
GRMZM2G064168_T01	2	-	80200049	80205564	GRMZM2G064168
GRMZM2G064174_T01	6	-	6078999	6080001	GRMZM2G064174
GRMZM2G064193_T01	4	-	89541303	89542915	GRMZM2G064193
GRMZM2G064197_T01	7	+	83167440	83173051	GRMZM2G064197
GRMZM2G064202_T01	2	+	1042649	1044968	GRMZM2G064202
GRMZM2G064212_T02	2	+	1038240	1042188	GRMZM2G064212
GRMZM2G064219_T01	4	-	89528738	89529540	GRMZM2G064219
GRMZM2G064250_T01	4	+	89507687	89508361	GRMZM2G064250
GRMZM2G064255_T01	5	-	174453110	174454058	GRMZM2G064255
GRMZM2G064268_T01	4	-	234384005	234387440	GRMZM2G064268
GRMZM2G064278_T01	10	-	123840012	123842093	GRMZM2G064278
GRMZM2G064283_T01	3	-	216877248	216884244	GRMZM2G064283
GRMZM2G064302_T01	9	+	22112239	22116928	GRMZM2G064302
GRMZM2G064311_T02	10	+	123875808	123877650	GRMZM2G064311
GRMZM2G064320_T01	10	-	123899543	123901252	GRMZM2G064320
GRMZM2G064328_T01	4	-	234391360	234395800	GRMZM2G064328
GRMZM2G064330_T02	5	-	50581550	50586753	GRMZM2G064330
GRMZM2G064336_T01	8	-	148049587	148054134	GRMZM2G064336
GRMZM2G064344_T01	6	-	12076757	12077846	GRMZM2G064344
GRMZM2G064352_T01	2	+	165192655	165195810	GRMZM2G064352
GRMZM2G064356_T01	5	+	53601577	53605398	GRMZM2G064356
GRMZM2G064360_T01	5	+	63257284	63258794	GRMZM2G064360
GRMZM2G064366_T01	2	+	225503179	225511481	GRMZM2G064366
GRMZM2G064370_T01	5	+	37122665	37123737	GRMZM2G064370
GRMZM2G064371_T01	10	-	26670822	26673897	GRMZM2G064371
GRMZM2G064374_T01	6	+	99846626	99850321	GRMZM2G064374
GRMZM2G064382_T01	6	-	104434052	104437222	GRMZM2G064382
GRMZM2G064386_T01	5	-	216017391	216021668	GRMZM2G064386
GRMZM2G064390_T01	5	+	37098046	37121806	GRMZM2G064390
GRMZM2G064406_T01	5	+	71410032	71413111	GRMZM2G064406
GRMZM2G064426_T01	8	+	117330070	117333930	GRMZM2G064426
GRMZM2G064434_T01	3	-	51742750	51744378	GRMZM2G064434
GRMZM2G064437_T01	7	-	161102508	161104652	GRMZM2G064437
GRMZM2G064442_T01	3	-	51748975	51750182	GRMZM2G064442
GRMZM2G064466_T01	1	+	82921612	82926989	GRMZM2G064466
GRMZM2G064467_T01	2	-	32222807	32227738	GRMZM2G064467
GRMZM2G064473_T01	3	+	214552560	214558272	GRMZM2G064473
GRMZM2G064475_T01	2	-	225479401	225492887	GRMZM2G064475
GRMZM2G064501_T01	4	-	35584295	35586498	GRMZM2G064501
GRMZM2G064503_T01	1	-	291383502	291389717	GRMZM2G064503
GRMZM2G064518_T01	6	-	104438087	104444511	GRMZM2G064518
GRMZM2G064521_T01	8	+	33294655	33297730	GRMZM2G064521
GRMZM2G064530_T01	8	-	168121809	168123808	GRMZM2G064530
GRMZM2G064533_T01	5	+	149255714	149256260	GRMZM2G064533
GRMZM2G064537_T01	4	+	176377674	176381799	GRMZM2G064537
GRMZM2G064541_T01	3	-	38053465	38062764	GRMZM2G064541
GRMZM2G064544_T01	6	-	7782565	7783511	GRMZM2G064544
GRMZM2G064547_T01	4	-	35582208	35583394	GRMZM2G064547
GRMZM2G064558_T01	5	-	146416842	146417965	GRMZM2G064558
GRMZM2G064562_T01	5	+	53562122	53564051	GRMZM2G064562
GRMZM2G064563_T01	9	-	154607446	154611173	GRMZM2G064563
GRMZM2G064580_T01	3	+	38047485	38053581	GRMZM2G064580
GRMZM2G064584_T01	4	-	42663117	42663727	GRMZM2G064584
GRMZM2G064590_T01	1	+	241559681	241566874	GRMZM2G064590
GRMZM2G064594_T02	7	-	51982433	52017528	GRMZM2G064594
GRMZM2G064597_T01	1	-	48111780	48112594	GRMZM2G064597
GRMZM2G064600_T01	9	+	154605296	154606637	GRMZM2G064600
GRMZM2G064601_T01	7	+	52017965	52019323	GRMZM2G064601
GRMZM2G064603_T01	5	+	216040525	216044643	GRMZM2G064603
GRMZM2G064605_T01	1	-	241529894	241531128	GRMZM2G064605
GRMZM2G064608_T01	5	-	216044948	216047002	GRMZM2G064608
GRMZM2G064612_T01	9	+	154600396	154603065	GRMZM2G064612
GRMZM2G064613_T01	4	-	78804910	78811296	GRMZM2G064613
GRMZM2G064626_T01	4	+	156899625	156900776	GRMZM2G064626
GRMZM2G064628_T01	7	+	110809037	110810529	GRMZM2G064628
GRMZM2G064630_T01	2	-	213301142	213305674	GRMZM2G064630
GRMZM2G064631_T01	2	+	29669387	29671309	GRMZM2G064631
GRMZM2G064638_T01	5	-	140971812	140976844	GRMZM2G064638
GRMZM2G064640_T01	2	-	213309485	213312385	GRMZM2G064640
GRMZM2G064644_T01	4	-	20077002	20077642	GRMZM2G064644
GRMZM2G064655_T01	2	+	203073325	203075231	GRMZM2G064655
GRMZM2G064657_T01	6	+	122577592	122582074	GRMZM2G064657
GRMZM2G064663_T01	1	+	16346752	16348242	GRMZM2G064663
GRMZM2G064675_T01	8	+	137064020	137068245	GRMZM2G064675
GRMZM2G064679_T01	6	-	152625107	152629291	GRMZM2G064679
GRMZM2G064695_T01	5	+	186132189	186144563	GRMZM2G064695
GRMZM2G064698_T01	2	-	101141312	101142029	GRMZM2G064698
GRMZM2G064701_T01	4	+	162287172	162296056	GRMZM2G064701
GRMZM2G064708_T01	3	-	225003061	225006043	GRMZM2G064708
GRMZM2G064710_T01	9	-	140199020	140201503	GRMZM2G064710
GRMZM2G064715_T01	8	-	130755362	130758450	GRMZM2G064715
GRMZM2G064723_T01	3	-	168902565	168907206	GRMZM2G064723
GRMZM2G064725_T01	9	-	134385387	134392414	GRMZM2G064725
GRMZM2G064732_T02	1	-	16348267	16356203	GRMZM2G064732
GRMZM2G064744_T01	3	+	227482799	227485105	GRMZM2G064744
GRMZM2G064750_T01	8	+	9630288	9634061	GRMZM2G064750
GRMZM2G064753_T01	3	+	225008278	225012592	GRMZM2G064753
GRMZM2G064759_T01	2	+	203078450	203080103	GRMZM2G064759
GRMZM2G064767_T01	8	+	137069753	137072516	GRMZM2G064767
GRMZM2G064773_T01	2	+	49364550	49366916	GRMZM2G064773
GRMZM2G064775_T01	5	+	36785898	36787242	GRMZM2G064775
GRMZM2G064782_T01	4	-	38895327	38896632	GRMZM2G064782
GRMZM2G064799_T01	7	+	4239368	4244199	GRMZM2G064799
GRMZM2G064804_T02	1	+	80065672	80093376	GRMZM2G064804
GRMZM2G064807_T01	4	+	38968161	38971996	GRMZM2G064807
GRMZM2G064810_T01	2	-	203091579	203092589	GRMZM2G064810
GRMZM2G064814_T01	1	+	57893888	57894769	GRMZM2G064814
GRMZM2G064818_T01	10	-	21867770	21868383	GRMZM2G064818
GRMZM2G064831_T01	10	-	144630449	144635115	GRMZM2G064831
GRMZM2G064841_T04	1	+	21195873	21220741	GRMZM2G064841
GRMZM2G064845_T01	2	+	149098856	149102909	GRMZM2G064845
GRMZM2G064852_T01	5	+	15787510	15791065	GRMZM2G064852
GRMZM2G064853_T01	3	+	180553261	180561165	GRMZM2G064853
GRMZM2G064868_T01	4	+	29145784	29159221	GRMZM2G064868
GRMZM2G064870_T01	2	-	2599278	2603675	GRMZM2G064870
GRMZM2G064873_T01	2	+	168037711	168048244	GRMZM2G064873
GRMZM2G064875_T01	1	-	80062335	80066269	GRMZM2G064875
GRMZM2G064885_T02	8	+	137072829	137076397	GRMZM2G064885
GRMZM2G064896_T01	2	-	149136003	149139243	GRMZM2G064896
GRMZM2G064898_T01	2	-	168053200	168055998	GRMZM2G064898
GRMZM2G064903_T01	10	-	144626910	144627887	GRMZM2G064903
GRMZM2G064905_T01	8	-	160683689	160686383	GRMZM2G064905
GRMZM2G064914_T02	3	+	167730338	167734212	GRMZM2G064914
GRMZM2G064933_T01	8	-	160657862	160677028	GRMZM2G064933
GRMZM2G064936_T01	3	+	167726478	167729421	GRMZM2G064936
GRMZM2G064938_T01	2	-	213313073	213313787	GRMZM2G064938
GRMZM2G064941_T01	2	+	213314141	213315035	GRMZM2G064941
GRMZM2G064948_T01	3	-	180563478	180564409	GRMZM2G064948
GRMZM2G064949_T01	2	+	2624803	2627927	GRMZM2G064949
GRMZM2G064951_T01	5	+	71714460	71716050	GRMZM2G064951
GRMZM2G064954_T01	8	+	160653049	160657235	GRMZM2G064954
GRMZM2G064960_T01	4	-	162296392	162298746	GRMZM2G064960
GRMZM2G064962_T01	1	+	195179487	195184434	GRMZM2G064962
GRMZM2G064967_T01	2	+	2628251	2630989	GRMZM2G064967
GRMZM2G064969_T01	4	+	38990157	38991724	GRMZM2G064969
GRMZM2G064984_T01	2	-	149143728	149146159	GRMZM2G064984
GRMZM2G064988_T02	5	-	71716661	71720278	GRMZM2G064988
GRMZM2G064993_T01	6	+	112316066	112319639	GRMZM2G064993
GRMZM2G065012_T01	2	-	2633914	2640039	GRMZM2G065012
GRMZM2G065016_T01	8	-	57308954	57309499	GRMZM2G065016
GRMZM2G065021_T01	4	+	149771664	149773464	GRMZM2G065021
GRMZM2G065030_T01	4	-	162302148	162304720	GRMZM2G065030
GRMZM2G065038_T01	7	-	4307137	4310252	GRMZM2G065038
GRMZM2G065040_T01	7	-	4311956	4313916	GRMZM2G065040
GRMZM2G065044_T01	4	-	162305298	162323018	GRMZM2G065044
GRMZM2G065050_T01	1	+	88141090	88142472	GRMZM2G065050
GRMZM2G065066_T01	1	-	155206231	155209985	GRMZM2G065066
GRMZM2G065073_T02	2	+	43413624	43421139	GRMZM2G065073
GRMZM2G065076_T02	4	-	31639973	31644270	GRMZM2G065076
GRMZM2G065083_T01	1	+	283156652	283159112	GRMZM2G065083
GRMZM2G065088_T01	3	-	148836109	148837348	GRMZM2G065088
GRMZM2G065097_T01	5	+	71721472	71724114	GRMZM2G065097
GRMZM2G065105_T01	6	+	84093894	84098527	GRMZM2G065105
GRMZM2G065125_T01	5	-	62142633	62147288	GRMZM2G065125
GRMZM2G065144_T01	2	-	224906104	224911361	GRMZM2G065144
GRMZM2G065154_T01	5	-	71724076	71731917	GRMZM2G065154
GRMZM2G065157_T01	2	+	43423584	43424193	GRMZM2G065157
GRMZM2G065168_T01	10	-	41021399	41022320	GRMZM2G065168
GRMZM2G065171_T01	2	+	43429633	43434223	GRMZM2G065171
GRMZM2G065174_T01	10	-	41028452	41029372	GRMZM2G065174
GRMZM2G065176_T01	10	-	133435859	133442094	GRMZM2G065176
GRMZM2G065194_T01	5	+	15667363	15672891	GRMZM2G065194
GRMZM2G065199_T01	9	+	151318473	151319156	GRMZM2G065199
GRMZM2G065203_T01	3	-	216603728	216609960	GRMZM2G065203
GRMZM2G065205_T01	1	+	147093832	147098733	GRMZM2G065205
GRMZM2G065210_T01	9	-	141427404	141432024	GRMZM2G065210
GRMZM2G065214_T01	1	-	283159545	283162339	GRMZM2G065214
GRMZM2G065215_T01	1	-	73696271	73700329	GRMZM2G065215
GRMZM2G065225_T01	4	+	42838174	42844549	GRMZM2G065225
GRMZM2G065227_T01	2	-	163636205	163636784	GRMZM2G065227
GRMZM2G065230_T01	3	+	52245016	52247941	GRMZM2G065230
GRMZM2G065237_T01	9	+	151333677	151335150	GRMZM2G065237
GRMZM2G065244_T01	4	-	42845721	42848430	GRMZM2G065244
