RefSeq	Chr	Strand	Start	End	Symbol
Zm00001d014464_T001	5	-	48624383	48625190	Zm00001d014464
Zm00001d014467_T001	5	+	49119307	49122774	Zm00001d014467
Zm00001d014468_T001	5	+	49213936	49216328	Zm00001d014468
Zm00001d014469_T001	5	+	49222624	49223263	Zm00001d014469
Zm00001d014470_T001	5	+	49227570	49230293	Zm00001d014470
Zm00001d014471_T001	5	-	49267476	49269369	Zm00001d014471
Zm00001d014472_T004	5	-	49398175	49407885	Zm00001d014472
Zm00001d014473_T001	5	-	49408148	49415823	Zm00001d014473
Zm00001d014474_T001	5	-	49641923	49642979	Zm00001d014474
Zm00001d014475_T001	5	+	49661649	49662526	Zm00001d014475
Zm00001d014476_T001	5	+	49664166	49664818	Zm00001d014476
Zm00001d014477_T001	5	-	49668386	49668921	Zm00001d014477
Zm00001d014478_T001	5	+	49670120	49670407	Zm00001d014478
Zm00001d014479_T001	5	+	49672123	49673028	Zm00001d014479
Zm00001d014481_T001	5	+	49727066	49734313	Zm00001d014481
Zm00001d014482_T003	5	-	49749760	49762625	Zm00001d014482
Zm00001d014483_T001	5	+	49800853	49801718	Zm00001d014483
Zm00001d014485_T001	5	-	49842077	49843394	Zm00001d014485
Zm00001d014486_T002	5	+	49915115	49917898	Zm00001d014486
Zm00001d014487_T001	5	-	49948373	49954685	Zm00001d014487
Zm00001d014488_T002	5	-	49999384	50001892	Zm00001d014488
Zm00001d014489_T003	5	+	50002093	50007362	Zm00001d014489
Zm00001d014490_T001	5	-	50037294	50041318	Zm00001d014490
Zm00001d014491_T001	5	+	50064947	50065346	Zm00001d014491
Zm00001d014492_T001	5	+	50147874	50148531	Zm00001d014492
Zm00001d014493_T001	5	-	50194012	50194324	Zm00001d014493
Zm00001d014494_T001	5	+	50230171	50230468	Zm00001d014494
Zm00001d014495_T001	5	+	50235215	50236646	Zm00001d014495
Zm00001d014496_T001	5	-	50238038	50239781	Zm00001d014496
Zm00001d014497_T001	5	+	50324284	50324719	Zm00001d014497
Zm00001d014498_T001	5	+	50401775	50403002	Zm00001d014498
Zm00001d014499_T003	5	+	50438958	50448486	Zm00001d014499
Zm00001d014500_T005	5	-	50448861	50468466	Zm00001d014500
Zm00001d014503_T001	5	-	50644765	50646787	Zm00001d014503
Zm00001d014505_T001	5	-	50712596	50712986	Zm00001d014505
Zm00001d014506_T001	5	-	50715539	50717216	Zm00001d014506
Zm00001d014507_T002	5	+	50795873	50799332	Zm00001d014507
Zm00001d014508_T001	5	+	50800689	50805138	Zm00001d014508
Zm00001d014509_T001	5	-	50800837	50804750	Zm00001d014509
Zm00001d014510_T002	5	-	51049608	51058723	Zm00001d014510
Zm00001d014511_T002	5	-	51072775	51081909	Zm00001d014511
Zm00001d014512_T002	5	+	51084145	51090641	Zm00001d014512
Zm00001d014513_T003	5	+	51114197	51116795	Zm00001d014513
Zm00001d014514_T001	5	-	51213903	51214845	Zm00001d014514
Zm00001d014515_T001	5	+	51273495	51275103	Zm00001d014515
Zm00001d014516_T003	5	+	51276599	51297682	Zm00001d014516
Zm00001d014517_T001	5	+	51375175	51380657	Zm00001d014517
Zm00001d014518_T001	5	-	51381399	51381678	Zm00001d014518
Zm00001d014519_T001	5	-	51447410	51449617	Zm00001d014519
Zm00001d014520_T001	5	+	51450352	51451022	Zm00001d014520
Zm00001d014521_T001	5	-	51451170	51454857	Zm00001d014521
Zm00001d014523_T001	5	-	51496652	51498724	Zm00001d014523
Zm00001d014524_T002	5	-	51589514	51597443	Zm00001d014524
Zm00001d014525_T001	5	-	51639228	51644270	Zm00001d014525
Zm00001d014526_T002	5	-	51645809	51650862	Zm00001d014526
Zm00001d014527_T001	5	+	51680605	51681812	Zm00001d014527
Zm00001d014528_T001	5	+	51706409	51710804	Zm00001d014528
Zm00001d014529_T001	5	-	51710383	51711047	Zm00001d014529
Zm00001d014530_T001	5	+	51914094	51915783	Zm00001d014530
Zm00001d014532_T001	5	-	52026737	52028300	Zm00001d014532
Zm00001d014533_T002	5	-	52133857	52138900	Zm00001d014533
Zm00001d014535_T001	5	+	52307415	52310579	Zm00001d014535
Zm00001d014540_T001	5	-	52378758	52384190	Zm00001d014540
Zm00001d014542_T002	5	-	52454546	52457524	Zm00001d014542
Zm00001d014543_T001	5	-	52606118	52606562	Zm00001d014543
Zm00001d014544_T001	5	-	52675361	52676063	Zm00001d014544
Zm00001d014546_T001	5	+	52698815	52699429	Zm00001d014546
Zm00001d014547_T001	5	-	52711562	52712093	Zm00001d014547
Zm00001d014548_T001	5	-	52711610	52713231	Zm00001d014548
Zm00001d014549_T001	5	-	52773718	52774794	Zm00001d014549
Zm00001d014550_T002	5	+	52806370	52810404	Zm00001d014550
Zm00001d014553_T001	5	+	52955408	52960719	Zm00001d014553
Zm00001d014554_T001	5	-	52960866	52962521	Zm00001d014554
Zm00001d014555_T001	5	+	53027263	53030542	Zm00001d014555
Zm00001d014556_T001	5	-	53033442	53033751	Zm00001d014556
Zm00001d014557_T001	5	-	53037189	53040873	Zm00001d014557
Zm00001d014559_T001	5	+	53118749	53119226	Zm00001d014559
Zm00001d014562_T001	5	+	53272168	53276766	Zm00001d014562
Zm00001d014563_T001	5	-	53298669	53299648	Zm00001d014563
Zm00001d014564_T001	5	+	53469768	53471323	Zm00001d014564
Zm00001d014565_T001	5	-	53599523	53600105	Zm00001d014565
Zm00001d014567_T001	5	+	53640533	53643223	Zm00001d014567
Zm00001d014568_T008	5	+	53682575	53720004	Zm00001d014568
Zm00001d014569_T002	5	+	53736831	53758491	Zm00001d014569
Zm00001d014571_T001	5	+	53941273	53947613	Zm00001d014571
Zm00001d014572_T004	5	-	53948130	53964187	Zm00001d014572
Zm00001d014574_T001	5	-	53975377	53978607	Zm00001d014574
Zm00001d014575_T005	5	-	54058739	54067950	Zm00001d014575
Zm00001d014577_T005	5	-	54073290	54084069	Zm00001d014577
Zm00001d014580_T002	5	-	54176766	54180389	Zm00001d014580
Zm00001d014581_T001	5	+	54179905	54180598	Zm00001d014581
Zm00001d014582_T001	5	-	54368283	54370378	Zm00001d014582
Zm00001d014583_T001	5	+	54404477	54406699	Zm00001d014583
Zm00001d014584_T004	5	-	54409045	54417108	Zm00001d014584
Zm00001d014585_T003	5	+	54417307	54420401	Zm00001d014585
Zm00001d014587_T002	5	+	54424031	54427698	Zm00001d014587
Zm00001d014588_T001	5	+	54446088	54446566	Zm00001d014588
Zm00001d014589_T001	5	+	54446620	54447504	Zm00001d014589
Zm00001d014590_T001	5	+	54536439	54538865	Zm00001d014590
Zm00001d014591_T001	5	+	54540227	54541336	Zm00001d014591
Zm00001d014594_T002	5	-	54547240	54558156	Zm00001d014594
Zm00001d014595_T001	5	+	54656639	54665486	Zm00001d014595
Zm00001d014596_T001	5	-	54665516	54667625	Zm00001d014596
Zm00001d014597_T001	5	-	54724079	54729044	Zm00001d014597
Zm00001d014598_T001	5	+	54724155	54726135	Zm00001d014598
Zm00001d014599_T001	5	-	54731967	54733425	Zm00001d014599
Zm00001d014600_T001	5	-	54830496	54831807	Zm00001d014600
Zm00001d014601_T001	5	-	54849717	54851421	Zm00001d014601
Zm00001d014602_T001	5	-	54872611	54874306	Zm00001d014602
Zm00001d014603_T001	5	+	54917912	54919530	Zm00001d014603
Zm00001d014606_T001	5	+	55056928	55058534	Zm00001d014606
Zm00001d014608_T002	5	+	55120383	55123266	Zm00001d014608
Zm00001d014609_T002	5	-	55126808	55131272	Zm00001d014609
Zm00001d014610_T001	5	+	55232493	55234197	Zm00001d014610
Zm00001d014611_T001	5	-	55313124	55314896	Zm00001d014611
Zm00001d014612_T001	5	-	55322499	55323693	Zm00001d014612
Zm00001d014613_T001	5	+	55643858	55644731	Zm00001d014613
Zm00001d014614_T001	5	+	55728562	55730160	Zm00001d014614
Zm00001d014615_T002	5	+	55728572	55730436	Zm00001d014615
Zm00001d014616_T002	5	+	55835706	55841023	Zm00001d014616
Zm00001d014617_T001	5	-	55870949	55872441	Zm00001d014617
Zm00001d014618_T001	5	+	55875707	55876553	Zm00001d014618
Zm00001d014619_T001	5	-	55893496	55894240	Zm00001d014619
Zm00001d014620_T001	5	+	56109799	56110231	Zm00001d014620
Zm00001d014621_T002	5	-	56114672	56116415	Zm00001d014621
Zm00001d014623_T001	5	+	56269107	56270640	Zm00001d014623
Zm00001d014624_T001	5	+	56295513	56303448	Zm00001d014624
Zm00001d014625_T001	5	-	56330748	56332269	Zm00001d014625
Zm00001d014626_T001	5	-	56455237	56460704	Zm00001d014626
Zm00001d014628_T001	5	+	56552092	56553397	Zm00001d014628
Zm00001d014629_T001	5	+	56627073	56628308	Zm00001d014629
Zm00001d014630_T001	5	-	56629736	56631089	Zm00001d014630
Zm00001d014632_T001	5	+	56752086	56756057	Zm00001d014632
Zm00001d014637_T001	5	-	56844238	56844740	Zm00001d014637
Zm00001d014639_T001	5	-	56919298	56920201	Zm00001d014639
Zm00001d014640_T004	5	+	56924833	56942751	Zm00001d014640
Zm00001d014641_T001	5	-	57055393	57057761	Zm00001d014641
Zm00001d014642_T001	5	+	57152591	57154619	Zm00001d014642
Zm00001d014643_T002	5	-	57156809	57158355	Zm00001d014643
Zm00001d014644_T001	5	-	57159864	57160814	Zm00001d014644
Zm00001d014645_T001	5	+	57166673	57167497	Zm00001d014645
Zm00001d014646_T001	5	+	57169060	57174357	Zm00001d014646
Zm00001d014647_T001	5	+	57178404	57180938	Zm00001d014647
Zm00001d014648_T001	5	+	57181932	57184177	Zm00001d014648
Zm00001d014649_T001	5	-	57190024	57193393	Zm00001d014649
Zm00001d014650_T001	5	-	57311561	57315887	Zm00001d014650
Zm00001d014652_T001	5	-	57321788	57336205	Zm00001d014652
Zm00001d014654_T001	5	-	57560757	57565194	Zm00001d014654
Zm00001d014655_T001	5	-	57566268	57574167	Zm00001d014655
Zm00001d014656_T002	5	-	57723132	57728010	Zm00001d014656
Zm00001d014657_T001	5	+	57745009	57746548	Zm00001d014657
Zm00001d014658_T001	5	+	57812694	57818142	Zm00001d014658
Zm00001d014659_T001	5	-	57820595	57821726	Zm00001d014659
Zm00001d014660_T002	5	+	57837651	57838520	Zm00001d014660
Zm00001d014661_T001	5	+	57839895	57852682	Zm00001d014661
Zm00001d014663_T001	5	+	57857785	57859405	Zm00001d014663
Zm00001d014664_T001	5	+	58014232	58017927	Zm00001d014664
Zm00001d014665_T003	5	+	58158671	58165705	Zm00001d014665
Zm00001d014666_T001	5	+	58165999	58167433	Zm00001d014666
Zm00001d014667_T001	5	-	58171170	58171788	Zm00001d014667
Zm00001d014668_T001	5	-	58174261	58178633	Zm00001d014668
Zm00001d014669_T001	5	-	58224871	58231628	Zm00001d014669
Zm00001d014670_T001	5	-	58283122	58283990	Zm00001d014670
Zm00001d014671_T001	5	+	58561931	58566470	Zm00001d014671
Zm00001d014672_T001	5	-	58562437	58562935	Zm00001d014672
Zm00001d014673_T001	5	-	58592103	58595583	Zm00001d014673
Zm00001d014674_T003	5	-	58597634	58609068	Zm00001d014674
Zm00001d014679_T001	5	-	58659913	58661357	Zm00001d014679
Zm00001d014680_T001	5	-	58716794	58719001	Zm00001d014680
Zm00001d014681_T001	5	+	58733462	58734257	Zm00001d014681
Zm00001d014682_T001	5	-	58760828	58761221	Zm00001d014682
Zm00001d014683_T003	5	-	58813574	58828125	Zm00001d014683
Zm00001d014685_T002	5	+	58999592	59015973	Zm00001d014685
Zm00001d014686_T001	5	-	59002402	59002867	Zm00001d014686
Zm00001d014687_T001	5	+	59017350	59024982	Zm00001d014687
Zm00001d014688_T001	5	+	59060309	59062051	Zm00001d014688
Zm00001d014689_T002	5	+	59191558	59200676	Zm00001d014689
Zm00001d014690_T002	5	+	59249983	59258522	Zm00001d014690
Zm00001d014692_T001	5	-	59274741	59278009	Zm00001d014692
Zm00001d014693_T001	5	+	59627610	59628537	Zm00001d014693
Zm00001d014695_T001	5	+	59685980	59738121	Zm00001d014695
Zm00001d014696_T002	5	+	59771774	59774538	Zm00001d014696
Zm00001d014697_T001	5	-	59818536	59820557	Zm00001d014697
Zm00001d014698_T002	5	-	59822721	59827354	Zm00001d014698
Zm00001d014699_T001	5	-	59893226	59894110	Zm00001d014699
Zm00001d014701_T001	5	+	59903617	59907430	Zm00001d014701
Zm00001d014702_T002	5	-	59909140	59912025	Zm00001d014702
Zm00001d014703_T001	5	+	59967775	59971418	Zm00001d014703
Zm00001d014704_T001	5	-	59971192	59972419	Zm00001d014704
Zm00001d014705_T001	5	+	59972599	59977078	Zm00001d014705
Zm00001d014707_T001	5	+	60066673	60067243	Zm00001d014707
Zm00001d014708_T002	5	-	60081825	60082802	Zm00001d014708
Zm00001d014710_T001	5	+	60106170	60107716	Zm00001d014710
Zm00001d014711_T001	5	-	60122203	60123058	Zm00001d014711
Zm00001d014712_T001	5	-	60146515	60147375	Zm00001d014712
Zm00001d014714_T001	5	-	60219373	60220215	Zm00001d014714
Zm00001d014715_T002	5	-	60297070	60301044	Zm00001d014715
Zm00001d014716_T001	5	-	60301619	60307045	Zm00001d014716
Zm00001d014717_T001	5	+	60360934	60365129	Zm00001d014717
Zm00001d014718_T001	5	+	60363597	60365004	Zm00001d014718
Zm00001d014719_T009	5	-	60365096	60376417	Zm00001d014719
Zm00001d014721_T001	5	-	60516176	60518071	Zm00001d014721
Zm00001d014722_T001	5	+	60563834	60565313	Zm00001d014722
Zm00001d014723_T003	5	-	60590271	60603467	Zm00001d014723
Zm00001d014724_T001	5	-	60770765	60771497	Zm00001d014724
Zm00001d014725_T001	5	-	60772746	60773346	Zm00001d014725
Zm00001d014726_T004	5	+	60843522	60848876	Zm00001d014726
Zm00001d014727_T001	5	-	60848775	60852682	Zm00001d014727
Zm00001d014728_T005	5	+	60853071	60859217	Zm00001d014728
Zm00001d014729_T001	5	+	60860140	60862747	Zm00001d014729
Zm00001d014730_T001	5	-	60933270	60951744	Zm00001d014730
Zm00001d014731_T003	5	+	60954610	60956637	Zm00001d014731
Zm00001d014732_T003	5	+	61076723	61079019	Zm00001d014732
Zm00001d014733_T001	5	+	61079772	61080129	Zm00001d014733
Zm00001d014734_T001	5	-	61099109	61100192	Zm00001d014734
Zm00001d014735_T001	5	-	61103798	61111826	Zm00001d014735
Zm00001d014736_T001	5	+	61113260	61115377	Zm00001d014736
Zm00001d014737_T001	5	+	61117985	61119432	Zm00001d014737
Zm00001d014738_T001	5	+	61120159	61120841	Zm00001d014738
Zm00001d014739_T003	5	+	61123011	61139425	Zm00001d014739
Zm00001d014741_T001	5	+	61156493	61157174	Zm00001d014741
Zm00001d014742_T001	5	+	61158656	61162310	Zm00001d014742
Zm00001d014743_T001	5	-	61238777	61239023	Zm00001d014743
Zm00001d014744_T001	5	-	61241811	61243221	Zm00001d014744
Zm00001d014745_T001	5	-	61244180	61244891	Zm00001d014745
Zm00001d014748_T001	5	-	61273485	61274832	Zm00001d014748
Zm00001d014749_T001	5	-	61285307	61288275	Zm00001d014749
Zm00001d014750_T001	5	-	61385883	61386441	Zm00001d014750
Zm00001d014751_T003	5	+	61415018	61420504	Zm00001d014751
Zm00001d014752_T001	5	-	61421024	61421855	Zm00001d014752
Zm00001d014753_T001	5	+	61546175	61556400	Zm00001d014753
Zm00001d014755_T001	5	+	61632713	61633960	Zm00001d014755
Zm00001d014756_T004	5	-	61635983	61641076	Zm00001d014756
Zm00001d014757_T001	5	-	61803046	61803691	Zm00001d014757
Zm00001d014758_T001	5	+	61807670	61809017	Zm00001d014758
Zm00001d014759_T001	5	-	61823495	61825412	Zm00001d014759
Zm00001d014760_T004	5	+	61826955	61833388	Zm00001d014760
Zm00001d014761_T001	5	-	61858153	61864495	Zm00001d014761
Zm00001d014762_T001	5	+	61966309	61967872	Zm00001d014762
Zm00001d014763_T001	5	-	62080880	62083288	Zm00001d014763
Zm00001d014764_T002	5	-	62108779	62114120	Zm00001d014764
Zm00001d014765_T001	5	-	62282613	62284983	Zm00001d014765
Zm00001d014766_T001	5	-	62355817	62357488	Zm00001d014766
Zm00001d014768_T002	5	+	62488255	62488841	Zm00001d014768
Zm00001d014769_T001	5	+	62502567	62505907	Zm00001d014769
Zm00001d014770_T001	5	-	62508457	62512284	Zm00001d014770
Zm00001d014771_T001	5	+	62609230	62613757	Zm00001d014771
Zm00001d014772_T001	5	-	62615829	62617900	Zm00001d014772
Zm00001d014773_T001	5	+	62639883	62646464	Zm00001d014773
Zm00001d014774_T001	5	-	62765406	62765844	Zm00001d014774
Zm00001d014775_T002	5	+	62827825	62832867	Zm00001d014775
Zm00001d014778_T001	5	-	62834841	62835405	Zm00001d014778
Zm00001d014779_T002	5	-	62835879	62838298	Zm00001d014779
Zm00001d014780_T001	5	-	62838746	62841688	Zm00001d014780
Zm00001d014781_T001	5	+	62906431	62906983	Zm00001d014781
Zm00001d014782_T001	5	-	62917159	62919846	Zm00001d014782
Zm00001d014783_T001	5	+	62948201	62951476	Zm00001d014783
Zm00001d014785_T002	5	+	63016458	63020299	Zm00001d014785
Zm00001d014786_T001	5	-	63027243	63032867	Zm00001d014786
Zm00001d014787_T001	5	-	63034223	63040734	Zm00001d014787
Zm00001d014788_T001	5	-	63149893	63153861	Zm00001d014788
Zm00001d014789_T001	5	+	63226683	63234483	Zm00001d014789
Zm00001d014790_T001	5	+	63344713	63345106	Zm00001d014790
Zm00001d014791_T001	5	+	63346405	63347446	Zm00001d014791
Zm00001d014792_T003	5	-	63348325	63353480	Zm00001d014792
Zm00001d014793_T001	5	+	63456838	63460120	Zm00001d014793
Zm00001d014794_T001	5	+	63460670	63464068	Zm00001d014794
Zm00001d014795_T002	5	+	63483010	63486476	Zm00001d014795
Zm00001d014796_T001	5	+	63586417	63588955	Zm00001d014796
Zm00001d014797_T001	5	-	63622982	63627640	Zm00001d014797
Zm00001d014802_T001	5	-	63746633	63747449	Zm00001d014802
Zm00001d014804_T001	5	+	63815599	63818207	Zm00001d014804
Zm00001d014806_T001	5	-	63867431	63868610	Zm00001d014806
Zm00001d014807_T001	5	+	63871254	63871940	Zm00001d014807
Zm00001d014808_T001	5	+	63882213	63888615	Zm00001d014808
Zm00001d014809_T001	5	-	63891554	63896271	Zm00001d014809
Zm00001d014811_T001	5	-	63966087	63968721	Zm00001d014811
Zm00001d014812_T005	5	+	63969220	63973693	Zm00001d014812
Zm00001d014813_T005	5	-	64068898	64100088	Zm00001d014813
Zm00001d014814_T002	5	+	64070548	64072356	Zm00001d014814
Zm00001d014816_T001	5	-	64424632	64426235	Zm00001d014816
Zm00001d014817_T001	5	-	64426432	64428053	Zm00001d014817
Zm00001d014818_T001	5	-	64433732	64435917	Zm00001d014818
Zm00001d014819_T001	5	-	64524203	64525810	Zm00001d014819
Zm00001d014820_T001	5	-	64545558	64547354	Zm00001d014820
Zm00001d014821_T002	5	+	64548451	64553868	Zm00001d014821
Zm00001d014823_T001	5	+	64556255	64557021	Zm00001d014823
Zm00001d014824_T001	5	-	64566195	64569015	Zm00001d014824
Zm00001d014826_T001	5	+	64619631	64621266	Zm00001d014826
Zm00001d014829_T001	5	-	64697636	64697933	Zm00001d014829
Zm00001d014830_T001	5	+	64714421	64716310	Zm00001d014830
Zm00001d014831_T001	5	+	64742272	64747848	Zm00001d014831
Zm00001d014832_T002	5	-	64750151	64751826	Zm00001d014832
Zm00001d014833_T001	5	-	64777743	64778511	Zm00001d014833
Zm00001d014834_T001	5	+	64783400	64785781	Zm00001d014834
Zm00001d014835_T001	5	+	64816571	64832786	Zm00001d014835
Zm00001d014839_T001	5	+	64994965	64997353	Zm00001d014839
Zm00001d014840_T001	5	+	65058243	65059104	Zm00001d014840
Zm00001d014841_T001	5	+	65087656	65088787	Zm00001d014841
Zm00001d014842_T001	5	+	65145137	65146204	Zm00001d014842
Zm00001d014843_T001	5	-	65146661	65147468	Zm00001d014843
Zm00001d014844_T003	5	-	65186150	65197475	Zm00001d014844
Zm00001d014845_T001	5	+	65242576	65245598	Zm00001d014845
Zm00001d014846_T001	5	-	65300207	65300765	Zm00001d014846
Zm00001d014848_T001	5	+	65456720	65461269	Zm00001d014848
Zm00001d014849_T002	5	-	65477322	65480490	Zm00001d014849
Zm00001d014850_T002	5	-	65522897	65526275	Zm00001d014850
Zm00001d014852_T001	5	+	65588996	65591442	Zm00001d014852
Zm00001d014853_T001	5	-	65591839	65593275	Zm00001d014853
Zm00001d014858_T001	5	-	65680728	65683012	Zm00001d014858
Zm00001d014861_T001	5	+	66011374	66012556	Zm00001d014861
Zm00001d014862_T001	5	+	66015076	66024385	Zm00001d014862
Zm00001d014863_T002	5	-	66024694	66027984	Zm00001d014863
Zm00001d014864_T004	5	+	66134924	66140791	Zm00001d014864
Zm00001d014865_T001	5	-	66195491	66199149	Zm00001d014865
Zm00001d014866_T002	5	-	66221379	66234991	Zm00001d014866
Zm00001d014867_T001	5	-	66241451	66267159	Zm00001d014867
Zm00001d014868_T001	5	+	66346937	66349142	Zm00001d014868
Zm00001d014872_T001	5	-	66605227	66608036	Zm00001d014872
Zm00001d014873_T001	5	-	66658194	66661107	Zm00001d014873
Zm00001d014874_T001	5	-	66662042	66664946	Zm00001d014874
Zm00001d014875_T006	5	+	66763345	66769045	Zm00001d014875
Zm00001d014876_T002	5	-	66769629	66779962	Zm00001d014876
Zm00001d014877_T001	5	+	66781547	66786336	Zm00001d014877
Zm00001d014878_T001	5	+	66786562	66788845	Zm00001d014878
Zm00001d014879_T002	5	-	66807868	66812006	Zm00001d014879
Zm00001d014880_T002	5	-	66843995	66850437	Zm00001d014880
Zm00001d014882_T002	5	-	66936299	66940006	Zm00001d014882
Zm00001d014883_T001	5	-	66940917	66941424	Zm00001d014883
Zm00001d014884_T001	5	-	66955269	66956191	Zm00001d014884
Zm00001d014885_T001	5	-	67005733	67007272	Zm00001d014885
Zm00001d014887_T001	5	+	67026170	67030023	Zm00001d014887
Zm00001d014888_T001	5	+	67030218	67031109	Zm00001d014888
Zm00001d014889_T001	5	+	67036357	67037769	Zm00001d014889
Zm00001d014890_T001	5	-	67038409	67041166	Zm00001d014890
Zm00001d014893_T001	5	-	67115017	67115644	Zm00001d014893
Zm00001d014894_T001	5	+	67116374	67118478	Zm00001d014894
Zm00001d014895_T004	5	-	67118451	67127665	Zm00001d014895
Zm00001d014896_T001	5	-	67129300	67133392	Zm00001d014896
Zm00001d014897_T001	5	-	67135127	67139444	Zm00001d014897
Zm00001d014898_T001	5	+	67324192	67326833	Zm00001d014898
Zm00001d014899_T001	5	+	67327231	67329517	Zm00001d014899
Zm00001d014900_T004	5	+	67332283	67363587	Zm00001d014900
Zm00001d014901_T004	5	-	67363665	67367830	Zm00001d014901
Zm00001d014902_T001	5	-	67368337	67370031	Zm00001d014902
Zm00001d014903_T002	5	-	67438966	67442847	Zm00001d014903
Zm00001d014905_T001	5	+	67626243	67626621	Zm00001d014905
Zm00001d014906_T003	5	+	67681039	67684901	Zm00001d014906
Zm00001d014908_T001	5	+	67827755	67838711	Zm00001d014908
Zm00001d014909_T003	5	+	67850931	67870165	Zm00001d014909
Zm00001d014910_T001	5	-	67859175	67859976	Zm00001d014910
Zm00001d014911_T006	5	-	67870238	67877687	Zm00001d014911
Zm00001d014912_T004	5	-	67939059	67961759	Zm00001d014912
Zm00001d014913_T001	5	+	67955746	67957950	Zm00001d014913
Zm00001d014914_T001	5	+	68025893	68027081	Zm00001d014914
Zm00001d014915_T001	5	-	68027631	68031794	Zm00001d014915
Zm00001d014916_T001	5	-	68137034	68138114	Zm00001d014916
Zm00001d014917_T001	5	-	68262139	68262664	Zm00001d014917
Zm00001d014918_T001	5	+	68352281	68353706	Zm00001d014918
Zm00001d014919_T001	5	-	68355565	68358484	Zm00001d014919
Zm00001d014920_T002	5	-	68358712	68371222	Zm00001d014920
Zm00001d014922_T001	5	-	68480141	68486495	Zm00001d014922
Zm00001d014924_T001	5	-	68745479	68748342	Zm00001d014924
Zm00001d014925_T001	5	+	68748519	68751558	Zm00001d014925
Zm00001d014926_T001	5	-	68754307	68756389	Zm00001d014926
Zm00001d014927_T001	5	-	68756785	68757927	Zm00001d014927
Zm00001d014928_T003	5	+	68767653	68775175	Zm00001d014928
